,image,genre
248,"[[[ 0 11 34]
  [ 3 18 41]
  [ 0 14 39]
  ...
  [ 0  1  6]
  [ 0  1  6]
  [ 0  1  6]]

 [[ 5 20 43]
  [ 0  5 28]
  [ 0  9 35]
  ...
  [ 0  1  6]
  [ 0  1  6]
  [ 0  1  6]]

 [[12 24 50]
  [ 0  1 27]
  [ 0 11 38]
  ...
  [ 0  1  6]
  [ 0  1  6]
  [ 0  1  6]]

 ...

 [[16  4 18]
  [13  1 13]
  [13  1 13]
  ...
  [ 4  4  6]
  [ 4  4  6]
  [ 4  4  6]]

 [[16  2 15]
  [15  2 12]
  [15  2 12]
  ...
  [ 6  4  7]
  [ 6  4  7]
  [ 6  4  7]]

 [[18  2 13]
  [17  1 12]
  [17  1 11]
  ...
  [ 6  4  7]
  [ 6  4  7]
  [ 6  4  7]]]",action
249,"[[[21 21 19]
  [26 26 24]
  [36 36 34]
  ...
  [27 26 24]
  [32 31 29]
  [31 30 28]]

 [[36 36 34]
  [35 35 33]
  [42 42 40]
  ...
  [32 31 29]
  [36 35 33]
  [36 35 33]]

 [[37 37 35]
  [29 29 27]
  [36 36 34]
  ...
  [34 33 31]
  [35 34 32]
  [36 35 33]]

 ...

 [[ 4  4  4]
  [ 4  4  4]
  [ 4  4  4]
  ...
  [63 28 26]
  [62 28 26]
  [62 28 26]]

 [[ 4  4  4]
  [ 4  4  4]
  [ 4  4  4]
  ...
  [58 24 22]
  [56 25 22]
  [56 25 22]]

 [[ 4  4  4]
  [ 4  4  4]
  [ 4  4  4]
  ...
  [56 25 22]
  [56 25 22]
  [55 26 22]]]",action
250,"[[[106  76  22]
  [144 117  62]
  [177 149  99]
  ...
  [ 42  59  67]
  [ 41  60  67]
  [ 41  60  66]]

 [[112  82  30]
  [109  82  29]
  [130 102  52]
  ...
  [ 42  59  69]
  [ 42  59  67]
  [ 41  60  67]]

 [[113  83  33]
  [108  80  30]
  [106  78  28]
  ...
  [ 44  58  71]
  [ 44  58  69]
  [ 42  59  69]]

 ...

 [[  0   2   1]
  [  0   2   1]
  [  0   2   1]
  ...
  [  1   1   1]
  [  1   1   1]
  [  1   1   1]]

 [[  0   2   1]
  [  0   2   1]
  [  0   2   1]
  ...
  [  0   0   0]
  [  0   0   0]
  [  0   0   0]]

 [[  0   2   1]
  [  0   2   1]
  [  0   2   1]
  ...
  [  0   0   0]
  [  0   0   0]
  [  0   0   0]]]",action
251,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 254 255]
  [255 255 255]
  [255 254 255]
  ...
  [255 255 251]
  [255 255 253]
  [255 255 251]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 253]
  [255 255 255]
  [255 255 253]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",action
252,"[[[ 41  82 102]
  [ 41  82 102]
  [ 39  80 100]
  ...
  [ 26  46  57]
  [ 26  46  57]
  [ 26  46  57]]

 [[ 39  80 100]
  [ 39  80 100]
  [ 38  79  99]
  ...
  [ 26  46  57]
  [ 26  46  57]
  [ 26  46  57]]

 [[ 37  78  98]
  [ 37  78  98]
  [ 37  78  98]
  ...
  [ 26  46  57]
  [ 26  46  57]
  [ 26  46  57]]

 ...

 [[ 11  24  32]
  [ 10  23  31]
  [ 10  23  31]
  ...
  [ 15  35  46]
  [ 15  35  46]
  [ 15  35  46]]

 [[  7  22  27]
  [  6  21  26]
  [  4  19  24]
  ...
  [ 12  30  40]
  [ 12  30  40]
  [ 13  31  41]]

 [[  5  23  27]
  [  4  22  26]
  [  4  19  24]
  ...
  [ 12  30  40]
  [ 12  30  40]
  [ 13  31  41]]]",action
253,"[[[155 177 191]
  [155 177 191]
  [157 179 193]
  ...
  [ 55  87 112]
  [ 55  87 112]
  [ 55  87 112]]

 [[155 177 191]
  [155 177 191]
  [157 179 193]
  ...
  [ 56  88 113]
  [ 56  88 113]
  [ 56  88 113]]

 [[155 177 191]
  [155 177 191]
  [157 179 193]
  ...
  [ 59  91 116]
  [ 59  91 116]
  [ 59  91 116]]

 ...

 [[ 33  65  88]
  [ 33  65  88]
  [ 33  65  88]
  ...
  [123 148 168]
  [128 150 171]
  [129 154 174]]

 [[ 33  63  89]
  [ 33  63  89]
  [ 33  63  89]
  ...
  [130 157 176]
  [131 156 176]
  [130 157 176]]

 [[ 33  63  89]
  [ 33  63  89]
  [ 33  63  89]
  ...
  [130 157 176]
  [130 157 176]
  [130 157 176]]]",action
254,"[[[251 255 255]
  [251 255 254]
  [253 255 254]
  ...
  [255 255 250]
  [255 255 250]
  [255 255 250]]

 [[252 255 255]
  [252 255 255]
  [254 255 255]
  ...
  [255 254 249]
  [255 253 250]
  [255 254 249]]

 [[252 253 255]
  [252 253 255]
  [252 253 255]
  ...
  [255 255 251]
  [255 255 253]
  [255 255 251]]

 ...

 [[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [255 255 253]
  [255 255 253]
  [255 255 253]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",action
255,"[[[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 ...

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]]",action
256,"[[[  9  13  24]
  [  9  13  24]
  [  9  13  24]
  ...
  [ 26  16  25]
  [ 27  15  25]
  [ 27  15  25]]

 [[  9  13  24]
  [  9  13  24]
  [ 10  14  25]
  ...
  [ 26  16  25]
  [ 27  15  25]
  [ 27  15  25]]

 [[  9  13  24]
  [ 10  14  25]
  [ 10  14  25]
  ...
  [ 26  16  24]
  [ 27  16  24]
  [ 27  16  24]]

 ...

 [[  7  11  22]
  [  7  11  22]
  [  7  11  22]
  ...
  [118  51  32]
  [118  52  30]
  [118  52  30]]

 [[  7  11  22]
  [  7  11  22]
  [  7  11  22]
  ...
  [113  48  28]
  [114  49  29]
  [115  50  30]]

 [[  7  11  22]
  [  7  11  22]
  [  7  11  22]
  ...
  [111  49  28]
  [114  49  29]
  [115  50  30]]]",action
257,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",action
258,"[[[179 164 167]
  [179 164 167]
  [178 163 166]
  ...
  [190 191 196]
  [190 190 198]
  [190 190 198]]

 [[179 164 167]
  [179 164 167]
  [179 164 167]
  ...
  [190 191 196]
  [190 190 198]
  [190 190 198]]

 [[180 165 168]
  [180 165 168]
  [179 164 167]
  ...
  [191 190 196]
  [190 191 196]
  [190 191 196]]

 ...

 [[ 20  27  35]
  [ 20  27  35]
  [ 20  27  35]
  ...
  [184 163 146]
  [188 165 149]
  [182 161 144]]

 [[ 23  30  38]
  [ 23  30  38]
  [ 22  29  37]
  ...
  [170 147 131]
  [186 160 147]
  [202 179 165]]

 [[ 23  30  38]
  [ 23  30  38]
  [ 22  29  37]
  ...
  [172 146 131]
  [186 160 147]
  [204 178 165]]]",action
259,"[[[ 17   3   2]
  [ 17   3   2]
  [ 17   3   2]
  ...
  [ 35   1   0]
  [ 36   1   0]
  [ 36   1   0]]

 [[ 17   3   2]
  [ 17   3   2]
  [ 17   3   2]
  ...
  [ 35   1   0]
  [ 36   1   0]
  [ 36   1   0]]

 [[ 17   3   2]
  [ 17   3   2]
  [ 17   3   2]
  ...
  [ 37   2   0]
  [ 39   1   0]
  [ 39   1   0]]

 ...

 [[ 16  11   7]
  [ 16  11   7]
  [ 18  13   9]
  ...
  [186 104  57]
  [191 107  63]
  [195 111  67]]

 [[ 23  18  14]
  [ 23  18  14]
  [ 23  18  14]
  ...
  [187 106  59]
  [195 112  68]
  [199 117  70]]

 [[ 23  18  14]
  [ 23  18  14]
  [ 23  18  14]
  ...
  [187 106  61]
  [195 113  66]
  [199 117  70]]]",action
260,"[[[ 6  6  6]
  [ 6  6  6]
  [ 6  6  6]
  ...
  [ 8  8  8]
  [ 8  8  8]
  [ 8  8  8]]

 [[ 6  6  6]
  [ 6  6  6]
  [ 6  6  6]
  ...
  [ 8  8  8]
  [ 8  8  8]
  [ 8  8  8]]

 [[ 6  6  6]
  [ 6  6  6]
  [ 6  6  6]
  ...
  [ 8  8  8]
  [ 8  8  8]
  [ 8  8  8]]

 ...

 [[ 9  9  9]
  [ 9  9  9]
  [ 9  9  9]
  ...
  [10 10 10]
  [ 6  6  6]
  [ 3  3  3]]

 [[49 49 49]
  [84 84 84]
  [24 24 24]
  ...
  [ 4  4  4]
  [ 5  5  5]
  [ 7  7  7]]

 [[30 30 30]
  [82 82 82]
  [37 37 37]
  ...
  [ 4  4  4]
  [ 5  5  5]
  [ 7  7  7]]]",action
261,"[[[ 3  3  5]
  [ 3  3  5]
  [ 3  3  5]
  ...
  [ 5  6  8]
  [ 4  5  7]
  [ 4  5  7]]

 [[ 4  4  6]
  [ 3  3  5]
  [ 3  3  5]
  ...
  [ 3  4  6]
  [ 3  4  6]
  [ 3  4  6]]

 [[ 6  6  8]
  [ 4  4  6]
  [ 3  3  5]
  ...
  [ 1  2  4]
  [ 2  3  5]
  [ 3  4  6]]

 ...

 [[ 4  5 10]
  [ 4  5 10]
  [ 4  5 10]
  ...
  [ 5 10 29]
  [ 5 10 29]
  [ 5 10 29]]

 [[ 3  4  9]
  [ 3  4  9]
  [ 3  4  9]
  ...
  [ 5 12 30]
  [ 5 12 30]
  [ 4 11 29]]

 [[ 3  4  9]
  [ 3  4  9]
  [ 3  4  9]
  ...
  [ 5 12 30]
  [ 5 12 30]
  [ 4 11 29]]]",action
262,"[[[121 156 250]
  [  0   0  92]
  [ 63  19 114]
  ...
  [125  68 136]
  [ 17   1  89]
  [ 83  89 185]]

 [[120 159 252]
  [  9  22 114]
  [ 50   9 103]
  ...
  [109  52 121]
  [ 14   0  88]
  [ 97 105 203]]

 [[116 162 250]
  [ 43  63 152]
  [ 33   0  92]
  ...
  [ 84  28 101]
  [  9   0  88]
  [118 128 226]]

 ...

 [[186 253 236]
  [ 55 115 115]
  [ 24  73 105]
  ...
  [  0  45 115]
  [ 31  89 153]
  [155 214 255]]

 [[200 255 231]
  [116 172 161]
  [ 15  66  87]
  ...
  [ 14  65 128]
  [ 44  97 147]
  [191 245 255]]

 [[203 255 224]
  [118 173 154]
  [ 17  66  83]
  ...
  [ 16  65 124]
  [ 46  97 140]
  [193 246 255]]]",action
263,"[[[255 255 253]
  [255 255 253]
  [255 255 253]
  ...
  [255 255 253]
  [255 255 253]
  [255 255 253]]

 [[  0   0   0]
  [  0   0   0]
  [  0   0   0]
  ...
  [  0   0   0]
  [  0   0   0]
  [  0   0   0]]

 [[  3   3   1]
  [  3   3   1]
  [  3   3   1]
  ...
  [  3   3   1]
  [  3   3   1]
  [  3   3   1]]

 ...

 [[ 11  12   4]
  [ 11  12   4]
  [ 11  12   4]
  ...
  [  6   5   1]
  [  6   5   1]
  [  6   5   1]]

 [[ 14  15   9]
  [ 14  15   9]
  [ 14  15   9]
  ...
  [  9   9   7]
  [  9   9   7]
  [  9   9   7]]

 [[255 255 250]
  [255 255 250]
  [255 255 250]
  ...
  [253 253 251]
  [253 253 251]
  [253 253 251]]]",action
264,"[[[22 18 51]
  [22 18 51]
  [22 18 51]
  ...
  [27 21 57]
  [27 21 57]
  [26 20 56]]

 [[22 18 51]
  [22 18 51]
  [22 18 51]
  ...
  [27 21 57]
  [27 21 57]
  [26 20 56]]

 [[22 18 53]
  [22 18 53]
  [22 18 53]
  ...
  [27 21 57]
  [27 21 57]
  [26 20 56]]

 ...

 [[11  8 27]
  [11  8 25]
  [11  8 27]
  ...
  [16 10 46]
  [16 10 46]
  [16 10 46]]

 [[10  7 28]
  [10  7 26]
  [10  7 28]
  ...
  [20 14 48]
  [18 12 46]
  [16 10 44]]

 [[10  7 28]
  [10  7 28]
  [10  7 28]
  ...
  [20 14 48]
  [18 12 46]
  [16 10 44]]]",action
265,"[[[ 77  88  94]
  [ 74  85  91]
  [ 70  81  87]
  ...
  [  1   0  10]
  [234 234 242]
  [ 41  41  49]]

 [[ 71  82  88]
  [ 71  82  88]
  [ 72  83  89]
  ...
  [ 44  42  53]
  [ 96  96 104]
  [ 70  70  78]]

 [[ 65  76  82]
  [ 68  79  85]
  [ 72  83  89]
  ...
  [ 10   8  19]
  [  9   9  17]
  [254 254 255]]

 ...

 [[ 32  14  10]
  [ 46  28  24]
  [ 41  23  19]
  ...
  [ 37  17  16]
  [ 37  17  16]
  [ 38  18  17]]

 [[ 42  27  24]
  [ 32  17  14]
  [ 42  27  24]
  ...
  [ 37  17  16]
  [ 37  17  16]
  [ 37  17  16]]

 [[ 41  27  24]
  [ 31  17  14]
  [ 42  27  24]
  ...
  [ 37  17  16]
  [ 37  17  16]
  [ 37  17  16]]]",action
266,"[[[12 11  9]
  [12 11  9]
  [12 11  9]
  ...
  [19 25 25]
  [19 25 25]
  [19 25 25]]

 [[24 23 21]
  [24 23 21]
  [24 23 21]
  ...
  [13 19 19]
  [13 19 19]
  [13 19 19]]

 [[11 10  8]
  [11 10  8]
  [11 10  8]
  ...
  [ 5 11 11]
  [ 5 11 11]
  [ 5 11 11]]

 ...

 [[ 2  7 11]
  [ 2  7 11]
  [ 2  7 11]
  ...
  [ 3  8 12]
  [ 3  8 12]
  [ 3  8 12]]

 [[ 1  9 12]
  [ 1  9 12]
  [ 1  9 12]
  ...
  [ 2 10 13]
  [ 2 10 13]
  [ 2 10 13]]

 [[ 1  9 12]
  [ 1  9 12]
  [ 1  9 12]
  ...
  [ 2 10 13]
  [ 2 10 13]
  [ 2 10 13]]]",action
267,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",action
268,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [252 255 255]
  [252 255 255]
  [252 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [252 255 255]
  [252 255 255]
  [252 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [254 255 255]
  [254 255 255]
  [254 255 255]]

 ...

 [[255 255 253]
  [255 255 251]
  [255 255 253]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 253]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",action
269,"[[[162  18  43]
  [162  18  43]
  [162  18  43]
  ...
  [188  13  28]
  [188  13  28]
  [188  13  28]]

 [[162  18  43]
  [162  18  43]
  [162  18  43]
  ...
  [188  13  28]
  [188  13  28]
  [188  13  28]]

 [[162  18  43]
  [162  18  43]
  [162  18  43]
  ...
  [188  13  28]
  [188  13  28]
  [188  13  28]]

 ...

 [[  0   1   6]
  [  0   1   6]
  [  0   1   6]
  ...
  [  0   1   6]
  [  0   1   6]
  [  0   1   6]]

 [[  0   1   6]
  [  0   1   6]
  [  0   1   6]
  ...
  [  0   1   6]
  [  0   1   6]
  [  0   1   6]]

 [[  0   1   6]
  [  0   1   6]
  [  0   1   6]
  ...
  [  0   1   6]
  [  0   1   6]
  [  0   1   6]]]",action
270,"[[[251 255 254]
  [251 255 254]
  [251 255 254]
  ...
  [252 255 255]
  [252 255 255]
  [252 255 255]]

 [[251 255 254]
  [251 255 254]
  [251 255 254]
  ...
  [252 255 255]
  [252 255 255]
  [252 255 255]]

 [[251 255 254]
  [251 255 254]
  [251 255 254]
  ...
  [254 255 255]
  [254 255 255]
  [254 255 255]]

 ...

 [[254 255 255]
  [252 255 255]
  [254 255 255]
  ...
  [252 255 255]
  [254 255 255]
  [252 255 255]]

 [[255 255 255]
  [254 255 255]
  [255 255 255]
  ...
  [254 255 255]
  [255 255 255]
  [254 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",action
271,"[[[82  7  2]
  [82  7  2]
  [81  6  1]
  ...
  [64  3  2]
  [64  3  2]
  [64  3  2]]

 [[82  7  2]
  [82  7  2]
  [81  6  1]
  ...
  [64  3  2]
  [64  3  2]
  [64  3  2]]

 [[82  7  2]
  [82  7  2]
  [81  6  1]
  ...
  [64  3  2]
  [64  3  2]
  [64  3  2]]

 ...

 [[ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]]",action
272,"[[[ 5 12 22]
  [ 5 12 22]
  [ 5 12 22]
  ...
  [ 7 15 18]
  [ 7 15 18]
  [ 7 15 18]]

 [[ 5 12 22]
  [ 5 12 22]
  [ 5 12 22]
  ...
  [ 7 15 18]
  [ 7 15 18]
  [ 7 15 18]]

 [[ 5 12 22]
  [ 5 12 22]
  [ 5 12 22]
  ...
  [ 7 15 18]
  [ 7 15 18]
  [ 7 15 18]]

 ...

 [[ 3  4  6]
  [ 3  4  6]
  [ 3  4  6]
  ...
  [ 3  4  6]
  [ 3  4  6]
  [ 3  4  6]]

 [[ 3  4  6]
  [ 3  4  6]
  [ 3  4  6]
  ...
  [ 3  4  6]
  [ 3  4  6]
  [ 3  4  6]]

 [[ 3  4  6]
  [ 3  4  6]
  [ 3  4  6]
  ...
  [ 3  4  6]
  [ 3  4  6]
  [ 3  4  6]]]",action
273,"[[[232 232 234]
  [243 243 245]
  [242 242 244]
  ...
  [240 240 240]
  [240 240 240]
  [239 239 239]]

 [[246 246 248]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[245 245 247]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [254 254 254]]

 ...

 [[ 44  46  67]
  [ 48  50  71]
  [ 54  56  77]
  ...
  [ 65  65  77]
  [ 65  65  77]
  [ 65  65  77]]

 [[ 48  50  71]
  [ 56  58  79]
  [ 60  62  83]
  ...
  [ 62  62  74]
  [ 62  62  74]
  [ 62  62  74]]

 [[ 48  50  71]
  [ 56  58  79]
  [ 60  62  83]
  ...
  [ 62  62  74]
  [ 62  62  74]
  [ 62  62  74]]]",action
274,"[[[255 246 237]
  [255 246 237]
  [255 246 237]
  ...
  [255 246 237]
  [255 246 237]
  [255 246 237]]

 [[255 246 237]
  [255 246 237]
  [255 246 237]
  ...
  [255 246 237]
  [255 246 237]
  [255 246 237]]

 [[255 246 237]
  [255 246 237]
  [255 246 237]
  ...
  [255 246 237]
  [255 246 237]
  [255 246 237]]

 ...

 [[ 14  14  16]
  [ 14  14  16]
  [ 14  14  16]
  ...
  [ 14  14  16]
  [ 14  14  16]
  [ 14  14  16]]

 [[ 14  14  16]
  [ 14  14  16]
  [ 14  14  16]
  ...
  [ 14  14  16]
  [ 14  14  16]
  [ 14  14  16]]

 [[ 14  14  16]
  [ 14  14  16]
  [ 14  14  16]
  ...
  [ 14  14  16]
  [ 14  14  16]
  [ 14  14  16]]]",action
275,"[[[ 18  28  53]
  [ 15  25  50]
  [ 11  21  46]
  ...
  [ 11  21  46]
  [  8  18  43]
  [  8  18  43]]

 [[ 16  26  51]
  [ 13  23  48]
  [ 10  20  45]
  ...
  [ 11  21  46]
  [  8  18  43]
  [  8  18  43]]

 [[ 12  22  47]
  [ 10  20  45]
  [  7  17  42]
  ...
  [ 10  20  45]
  [  8  18  43]
  [  7  17  42]]

 ...

 [[254 255 241]
  [254 255 241]
  [254 255 241]
  ...
  [254 254 246]
  [254 254 246]
  [254 254 246]]

 [[255 255 242]
  [255 255 242]
  [255 255 242]
  ...
  [255 255 247]
  [255 255 247]
  [255 255 247]]

 [[255 255 242]
  [255 255 242]
  [255 255 242]
  ...
  [255 255 247]
  [255 255 247]
  [255 255 247]]]",action
276,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",action
277,"[[[207 255 255]
  [207 255 255]
  [207 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[ 51 107 106]
  [ 51 107 104]
  [ 51 107 106]
  ...
  [  1   1   1]
  [  1   1   1]
  [  1   1   1]]

 [[ 18  84  82]
  [ 18  84  80]
  [ 18  84  82]
  ...
  [ 11  11  11]
  [ 11  11  11]
  [ 11  11  11]]

 ...

 [[ 59  10  16]
  [ 56   7  13]
  [ 54   3   8]
  ...
  [  4   3   1]
  [  2   0   1]
  [  1   0   0]]

 [[ 47  17  19]
  [ 47  17  19]
  [ 47  17  19]
  ...
  [ 10   8   9]
  [ 10   8   9]
  [ 10   8   9]]

 [[255 246 247]
  [255 246 247]
  [255 245 247]
  ...
  [253 251 252]
  [253 251 252]
  [253 251 252]]]",action
278,"[[[ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 ...

 [[ 8  2  2]
  [ 8  2  2]
  [ 8  2  2]
  ...
  [12  0  0]
  [12  0  0]
  [11  1  0]]

 [[ 8  0  0]
  [ 8  0  0]
  [ 8  0  0]
  ...
  [11  1  2]
  [11  1  2]
  [10  1  2]]

 [[ 8  0  0]
  [ 8  0  0]
  [ 8  0  0]
  ...
  [11  1  2]
  [10  1  2]
  [10  1  2]]]",action
279,"[[[105  38  32]
  [ 99  34  28]
  [ 94  34  26]
  ...
  [ 51  18  11]
  [ 56  23  14]
  [ 59  26  17]]

 [[107  40  32]
  [101  37  28]
  [ 98  38  28]
  ...
  [ 62  15   9]
  [ 69  22  14]
  [ 74  27  19]]

 [[100  36  26]
  [ 95  33  22]
  [ 96  36  25]
  ...
  [ 93  18  12]
  [ 84   9   4]
  [ 78   3   0]]

 ...

 [[ 81  50  32]
  [ 79  48  30]
  [ 82  50  35]
  ...
  [ 99  77  30]
  [101  79  30]
  [103  81  32]]

 [[ 74  41  26]
  [ 81  49  34]
  [ 78  46  33]
  ...
  [ 95  73  26]
  [104  82  35]
  [110  88  41]]

 [[ 74  41  26]
  [ 82  49  34]
  [ 78  46  33]
  ...
  [ 95  73  26]
  [104  82  35]
  [110  88  41]]]",action
280,"[[[255 204 140]
  [255 216 156]
  [255 228 176]
  ...
  [246 227 187]
  [249 226 185]
  [249 226 185]]

 [[255 219 156]
  [255 211 152]
  [253 222 168]
  ...
  [246 227 185]
  [248 226 185]
  [249 226 184]]

 [[241 200 136]
  [241 205 145]
  [255 234 180]
  ...
  [246 227 184]
  [248 227 184]
  [248 227 182]]

 ...

 [[  7  82  87]
  [  7  82  87]
  [  7  82  87]
  ...
  [121 181 173]
  [103 162 156]
  [ 32  93  86]]

 [[  8  83  88]
  [  8  83  88]
  [  8  83  88]
  ...
  [ 34  93  87]
  [181 240 234]
  [ 48 107 101]]

 [[  8  83  88]
  [  8  83  88]
  [  8  83  88]
  ...
  [  0  38  32]
  [ 93 150 144]
  [ 52 109 103]]]",action
281,"[[[ 2  2  2]
  [ 2  2  2]
  [ 2  2  2]
  ...
  [ 2  2  2]
  [ 2  2  2]
  [ 2  2  2]]

 [[ 2  2  2]
  [ 2  2  2]
  [ 2  2  2]
  ...
  [ 2  2  2]
  [ 2  2  2]
  [ 2  2  2]]

 [[ 2  2  2]
  [ 2  2  2]
  [ 2  2  2]
  ...
  [ 2  2  2]
  [ 2  2  2]
  [ 2  2  2]]

 ...

 [[ 8  7 12]
  [ 1  1  3]
  [ 0  0  4]
  ...
  [29 32 39]
  [50 53 60]
  [62 65 72]]

 [[ 0  0  5]
  [25 24 29]
  [41 40 46]
  ...
  [ 0  1  6]
  [ 0  1  5]
  [ 0  1  5]]

 [[18 17 23]
  [43 42 48]
  [52 51 57]
  ...
  [ 1  0  5]
  [ 1  1  3]
  [ 1  1  3]]]",action
